Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
00:00:00.000-08:00,00:15:00.000-08:00,1,18.744791099262358,69.40837478637695,,,,,,,0.3972767811998149,0.8791004419326782,0.27849745750427246,131,,,,730371,
00:15:00.000-08:00,00:30:00.000-08:00,2,27.188612724085367,77.22627925872803,,,,,,,0.7925687725040803,0.9470381140708923,0.3343234658241272,131,,,,656729,115484
00:30:00.000-08:00,00:45:00.000-08:00,5,18.744791125540775,167.85921156406403,,,,,,,0.6175369447573212,1.2734111547470093,0.39348921179771423,265,,,,264126,
00:45:00.000-08:00,01:00:00.000-08:00,,18.744790424584465,15.90457534790039,,,,,,,0.3478309214115143,0.3478309214115143,0.3478309214115143,58,,,,545046,
01:00:00.000-08:00,01:15:00.000-08:00,,18.74479180714694,,,,,,,,,,,8,,,,173441,
01:15:00.000-08:00,01:30:00.000-08:00,4,18.744790880009226,96.66473960876465,,,,,,,0.851215157297736,1.038425087928772,0.3507142663002014,174,,,,577827,
01:30:00.000-08:00,01:45:00.000-08:00,,18.744790530300396,,,,,,,,,,,,,,,900000,
01:45:00.000-08:00,02:00:00.000-08:00,,18.744790615774367,,,,,,,,,,,17,,,,820937,
02:00:00.000-08:00,02:15:00.000-08:00,,18.744791348743604,45.494123697280884,,,,,,,0.4056154058772182,0.4579164683818817,0.29333606362342834,124,,,,174971,
02:15:00.000-08:00,02:30:00.000-08:00,,18.744790932068476,46.730390548706055,,,,,,,0.3456010969232273,0.3559354841709137,0.31157752871513367,93,,,,764028,
02:30:00.000-08:00,02:45:00.000-08:00,,18.744791302172587,19.929137229919434,,,,,,,0.6272581815719604,0.6272581815719604,0.6272581815719604,45,,,,418558,
02:45:00.000-08:00,03:00:00.000-08:00,,18.744791779252296,,,,,,,,,,,,,,,,
03:00:00.000-08:00,03:15:00.000-08:00,,18.744791293641796,3.4360580444335938,,,,,,,,,,13,,,,468662,
03:15:00.000-08:00,03:30:00.000-08:00,,18.744790113452794,0.6872116327285767,,,,,,,,,,9,,,,602198,
03:30:00.000-08:00,03:45:00.000-08:00,,18.74478994359286,4.123270034790039,,,,,,,,,,14,,,,231448,
03:45:00.000-08:00,04:00:00.000-08:00,,18.74478921040996,,,,,,,,,,,,,,,,
04:00:00.000-08:00,04:15:00.000-08:00,3,27.74657832240455,117.87164652347565,,,,,,,0.7374879239942361,1.1312791109085083,0.5462639927864075,203,,,,593042,123115
04:15:00.000-08:00,04:30:00.000-08:00,4,34.470346607929315,233.43951272964478,,,,,,,1.0841951795567848,1.3959726095199585,0.7789931297302246,377,,,,572727,215074
04:30:00.000-08:00,04:45:00.000-08:00,3,24.3564091918075,127.13415241241455,,,,,,,0.6215940753542296,0.9001227617263794,0.287889301776886,196,,,,697318,76749
04:45:00.000-08:00,05:00:00.000-08:00,4,46.229138651171255,193.03533778456128,,,,,,,0.788815666151802,1.0924123525619507,0.4252769649028778,306,,,,524104,375896
05:00:00.000-08:00,05:15:00.000-08:00,6,84.54999346733041,243.8545983049544,,,,,,,0.4145136255522032,0.8355475068092346,0.26320335268974304,425,,,,,900000
05:15:00.000-08:00,05:30:00.000-08:00,1,46.16698842042218,73.62095749378204,,,,,,,0.4005319766444382,0.6483069062232971,0.3024463355541229,125,,,,524954,375046
05:30:00.000-08:00,05:45:00.000-08:00,,18.744790454842818,15.276345252990723,,,,,,,1.1705620288848877,1.1705620288848877,1.1705620288848877,29,,,,900000,
05:45:00.000-08:00,06:00:00.000-08:00,,18.744790454842818,,,,,,,,,,,,,,,900000,
06:00:00.000-08:00,06:15:00.000-08:00,,18.744790454842818,,,,,,,,,,,,,,,900000,
