type,sourceName,value,unit,startDate,endDate,duration,minimum,CardioFitnessMedicationsUse,time,maximum,durationUnit,sum,average,workoutActivityType
RunningStrideLength,,,m,2023-04-12 05:40:00,4/12/23 6:55,,1.01,,,1.33,,,1.23793,
RunningStrideLength,Casio G-Shock,1.23793,m,2023-04-12 06:20:00,4/12/23 6:29,,,,,,,,,
