type,sourceName,value,unit,startDate,endDate,duration,minimum,CardioFitnessMedicationsUse,time,maximum,durationUnit,sum,average,workoutActivityType
RunningVerticalOscillation,,,cm,2023-04-12 05:40:00,4/12/23 6:55,,9.9,,,13.1,,,12.1833,
RunningVerticalOscillation,Casio G-Shock,12.1833,cm,2023-04-12 06:20:00,4/12/23 6:29,,,,,,,,,
