type,sourceName,value,unit,startDate,endDate,duration,minimum,CardioFitnessMedicationsUse,time,maximum,durationUnit,sum,average,workoutActivityType
EnvironmentalAudioExposure,Casio G-Shock,60.3227,dBASPL,2022-10-11 06:40:00,10/11/22 7:17,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,56.3866,dBASPL,2022-10-11 07:10:00,10/11/22 7:47,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,56.6165,dBASPL,2022-10-11 07:40:00,10/11/22 8:17,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,55.3404,dBASPL,2022-10-11 08:10:00,10/11/22 8:20,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,57.5704,dBASPL,2022-10-11 09:30:00,10/11/22 9:56,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,65.8066,dBASPL,2022-10-11 20:00:00,10/11/22 20:39,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,69.1155,dBASPL,2022-10-11 20:30:00,10/11/22 21:09,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,63.9377,dBASPL,2022-10-11 21:00:00,10/11/22 21:39,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.9041,dBASPL,2022-10-11 21:30:00,10/11/22 22:09,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,56.6215,dBASPL,2022-10-11 22:00:00,10/11/22 22:17,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,65.814,dBASPL,2022-10-13 19:50:00,10/13/22 20:26,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,61.328,dBASPL,2022-10-13 20:20:00,10/13/22 20:56,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,67.9103,dBASPL,2022-10-13 20:50:00,10/13/22 21:26,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,62.1106,dBASPL,2022-10-13 21:20:00,10/13/22 21:56,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,59.3206,dBASPL,2022-10-13 21:50:00,10/13/22 22:26,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,59.2202,dBASPL,2022-10-13 22:20:00,10/13/22 22:56,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,61.1426,dBASPL,2022-10-13 22:50:00,10/13/22 23:26,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,55.8761,dBASPL,2022-10-13 23:20:00,10/13/22 23:56,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,65.52,dBASPL,2022-10-13 23:50:00,10/14/22 0:26,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,64.0911,dBASPL,2022-10-14 00:20:00,10/14/22 0:56,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,60.4527,dBASPL,2022-10-14 00:50:00,10/14/22 1:26,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,56.3363,dBASPL,2022-10-14 01:20:00,10/14/22 1:56,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,59.554,dBASPL,2022-10-14 01:50:00,10/14/22 2:25,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,62.086,dBASPL,2022-10-14 02:20:00,10/14/22 2:55,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,61.0205,dBASPL,2022-10-14 02:50:00,10/14/22 3:25,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,64.1206,dBASPL,2022-10-14 03:20:00,10/14/22 3:44,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,67.5997,dBASPL,2022-10-14 05:40:00,10/14/22 5:53,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,66.9911,dBASPL,2022-10-14 06:00:00,10/14/22 6:37,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,51.1002,dBASPL,2022-10-14 06:30:00,10/14/22 7:07,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,56.9199,dBASPL,2022-10-14 07:00:00,10/14/22 7:37,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.1066,dBASPL,2022-10-14 07:30:00,10/14/22 8:07,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,50.6981,dBASPL,2022-10-14 08:00:00,10/14/22 8:37,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,51.289,dBASPL,2022-10-14 08:30:00,10/14/22 9:07,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,72.139,dBASPL,2022-10-14 09:00:00,10/14/22 9:37,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,65.2742,dBASPL,2022-10-14 09:30:00,10/14/22 10:07,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,60.3287,dBASPL,2022-10-14 10:00:00,10/14/22 10:18,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,66.228,dBASPL,2022-10-16 02:20:00,10/16/22 2:59,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,69.4429,dBASPL,2022-10-16 02:50:00,10/16/22 3:29,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,65.505,dBASPL,2022-10-16 03:20:00,10/16/22 3:59,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,65.4563,dBASPL,2022-10-16 03:50:00,10/16/22 4:29,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,67.3936,dBASPL,2022-10-16 04:20:00,10/16/22 4:59,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,69.101,dBASPL,2022-10-16 04:50:00,10/16/22 5:29,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,71.4878,dBASPL,2022-10-16 05:20:00,10/16/22 5:59,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,67.7522,dBASPL,2022-10-16 05:50:00,10/16/22 6:29,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,69.5369,dBASPL,2022-10-16 06:20:00,10/16/22 6:59,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,70.0152,dBASPL,2022-10-16 06:50:00,10/16/22 7:07,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,65.2118,dBASPL,2022-10-16 20:50:00,10/16/22 21:25,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,67.0273,dBASPL,2022-10-16 21:20:00,10/16/22 21:55,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,67.3132,dBASPL,2022-10-16 21:50:00,10/16/22 22:24,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,63.731,dBASPL,2022-10-16 22:20:00,10/16/22 22:54,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,63.6981,dBASPL,2022-10-16 22:50:00,10/16/22 23:24,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,65.563,dBASPL,2022-10-16 23:20:00,10/16/22 23:54,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,65.2236,dBASPL,2022-10-16 23:50:00,10/17/22 0:24,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,66.19,dBASPL,2022-10-17 00:20:00,10/17/22 0:54,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,69.3252,dBASPL,2022-10-17 00:50:00,10/17/22 1:24,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,66.1966,dBASPL,2022-10-17 01:20:00,10/17/22 1:54,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,67.2586,dBASPL,2022-10-17 01:50:00,10/17/22 2:24,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,67.7228,dBASPL,2022-10-17 02:20:00,10/17/22 2:54,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,65.831,dBASPL,2022-10-17 02:50:00,10/17/22 3:24,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,63.7298,dBASPL,2022-10-17 03:20:00,10/17/22 3:54,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,59.3564,dBASPL,2022-10-17 03:50:00,10/17/22 4:24,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,57.0842,dBASPL,2022-10-17 04:20:00,10/17/22 4:54,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,65.1535,dBASPL,2022-10-17 04:50:00,10/17/22 5:24,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,61.0761,dBASPL,2022-10-17 05:20:00,10/17/22 5:54,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,64.1297,dBASPL,2022-10-17 05:50:00,10/17/22 6:24,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,63.642,dBASPL,2022-10-17 06:20:00,10/17/22 6:54,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,61.4669,dBASPL,2022-10-17 06:50:00,10/17/22 7:24,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,60.5305,dBASPL,2022-10-17 07:20:00,10/17/22 7:28,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,61.4554,dBASPL,2022-10-17 10:20:00,10/17/22 10:58,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,57.6396,dBASPL,2022-10-17 10:50:00,10/17/22 11:28,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,54.7126,dBASPL,2022-10-17 11:20:00,10/17/22 11:58,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,55.8364,dBASPL,2022-10-17 11:50:00,10/17/22 12:28,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,55.8493,dBASPL,2022-10-17 12:20:00,10/17/22 12:58,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,56.2897,dBASPL,2022-10-17 12:50:00,10/17/22 13:28,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,56.0815,dBASPL,2022-10-17 13:20:00,10/17/22 13:58,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,57.6383,dBASPL,2022-10-17 13:50:00,10/17/22 14:28,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.1323,dBASPL,2022-10-17 14:20:00,10/17/22 14:58,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,56.7066,dBASPL,2022-10-17 14:50:00,10/17/22 15:28,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,56.4276,dBASPL,2022-10-17 15:20:00,10/17/22 15:58,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,56.1892,dBASPL,2022-10-17 15:50:00,10/17/22 16:28,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,56.7576,dBASPL,2022-10-17 16:20:00,10/17/22 16:58,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,55.559,dBASPL,2022-10-17 16:50:00,10/17/22 17:28,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,55.2891,dBASPL,2022-10-17 17:20:00,10/17/22 17:58,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,57.0138,dBASPL,2022-10-17 17:50:00,10/17/22 18:28,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,55.9791,dBASPL,2022-10-17 18:20:00,10/17/22 18:58,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,54.1945,dBASPL,2022-10-17 18:50:00,10/17/22 19:28,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,50.8858,dBASPL,2022-10-17 19:20:00,10/17/22 19:31,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,59.1915,dBASPL,2022-10-17 20:30:00,10/17/22 21:07,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.4308,dBASPL,2022-10-17 21:00:00,10/17/22 21:37,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,61.1327,dBASPL,2022-10-17 21:30:00,10/17/22 22:07,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,71.829,dBASPL,2022-10-17 22:00:00,10/17/22 22:34,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,63.5906,dBASPL,2022-10-17 22:30:00,10/17/22 23:04,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,62.3486,dBASPL,2022-10-17 23:00:00,10/17/22 23:34,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,61.3681,dBASPL,2022-10-17 23:30:00,10/18/22 0:04,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,63.4706,dBASPL,2022-10-18 00:00:00,10/18/22 0:34,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,63.1868,dBASPL,2022-10-18 00:30:00,10/18/22 1:04,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,65.4993,dBASPL,2022-10-18 01:00:00,10/18/22 1:34,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.7832,dBASPL,2022-10-18 01:30:00,10/18/22 2:04,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,55.3695,dBASPL,2022-10-18 02:00:00,10/18/22 2:34,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,84.0045,dBASPL,2022-10-18 02:30:00,10/18/22 3:04,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,59.6883,dBASPL,2022-10-18 03:00:00,10/18/22 3:34,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,60.9246,dBASPL,2022-10-18 03:30:00,10/18/22 4:04,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.3666,dBASPL,2022-10-18 04:00:00,10/18/22 4:33,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,61.3295,dBASPL,2022-10-18 04:30:00,10/18/22 5:03,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,56.9154,dBASPL,2022-10-18 05:00:00,10/18/22 5:33,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,64.0146,dBASPL,2022-10-18 05:30:00,10/18/22 6:03,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,63.8453,dBASPL,2022-10-18 06:00:00,10/18/22 6:33,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,70.9951,dBASPL,2022-10-18 06:30:00,10/18/22 7:03,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,60.9504,dBASPL,2022-10-18 07:00:00,10/18/22 7:33,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,59.3357,dBASPL,2022-10-18 07:30:00,10/18/22 8:03,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,57.0828,dBASPL,2022-10-18 08:00:00,10/18/22 8:33,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,61.2446,dBASPL,2022-10-18 08:30:00,10/18/22 9:03,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,59.9268,dBASPL,2022-10-18 09:00:00,10/18/22 9:16,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,54.2159,dBASPL,2022-10-18 10:20:00,10/18/22 10:30,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.2539,dBASPL,2022-10-18 10:40:00,10/18/22 11:10,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,59.6131,dBASPL,2022-10-18 11:10:00,10/18/22 11:40,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,57.8104,dBASPL,2022-10-18 11:40:00,10/18/22 12:10,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.2795,dBASPL,2022-10-18 12:10:00,10/18/22 12:40,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.0404,dBASPL,2022-10-18 12:40:00,10/18/22 13:10,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.0778,dBASPL,2022-10-18 13:10:00,10/18/22 13:40,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,60.1121,dBASPL,2022-10-18 13:40:00,10/18/22 14:10,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.3389,dBASPL,2022-10-18 14:10:00,10/18/22 14:40,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.1934,dBASPL,2022-10-18 14:40:00,10/18/22 15:10,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.3619,dBASPL,2022-10-18 15:10:00,10/18/22 15:40,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.0934,dBASPL,2022-10-18 15:40:00,10/18/22 16:10,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,57.7272,dBASPL,2022-10-18 16:10:00,10/18/22 16:40,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,57.133,dBASPL,2022-10-18 16:40:00,10/18/22 17:10,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,57.2096,dBASPL,2022-10-18 17:10:00,10/18/22 17:40,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,55.8799,dBASPL,2022-10-18 17:40:00,10/18/22 18:10,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,62.1334,dBASPL,2022-10-18 18:10:00,10/18/22 18:28,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,59.564,dBASPL,2022-10-18 20:30:00,10/18/22 21:02,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,55.4237,dBASPL,2022-10-18 21:00:00,10/18/22 21:30,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,57.3888,dBASPL,2022-10-18 21:40:00,10/18/22 22:12,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.5882,dBASPL,2022-10-18 22:10:00,10/18/22 22:42,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,62.1656,dBASPL,2022-10-18 22:40:00,10/18/22 23:12,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,55.138,dBASPL,2022-10-18 23:10:00,10/18/22 23:42,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,57.9516,dBASPL,2022-10-18 23:40:00,10/19/22 0:12,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,64.817,dBASPL,2022-10-19 00:10:00,10/19/22 0:42,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,62.2132,dBASPL,2022-10-19 00:40:00,10/19/22 1:12,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,61.1368,dBASPL,2022-10-19 01:10:00,10/19/22 1:42,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,52.2986,dBASPL,2022-10-19 01:40:00,10/19/22 2:12,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,61.1369,dBASPL,2022-10-19 02:10:00,10/19/22 2:42,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,61.252,dBASPL,2022-10-19 02:40:00,10/19/22 3:12,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,63.6704,dBASPL,2022-10-19 03:10:00,10/19/22 3:42,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,54.352,dBASPL,2022-10-19 03:40:00,10/19/22 4:12,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,63.8751,dBASPL,2022-10-19 04:10:00,10/19/22 4:42,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,62.4947,dBASPL,2022-10-19 04:40:00,10/19/22 5:12,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,65.3884,dBASPL,2022-10-19 05:10:00,10/19/22 5:42,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,65.708,dBASPL,2022-10-19 05:40:00,10/19/22 6:12,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,63.1868,dBASPL,2022-10-19 06:10:00,10/19/22 6:42,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,57.6098,dBASPL,2022-10-19 06:40:00,10/19/22 7:12,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,59.9349,dBASPL,2022-10-19 07:10:00,10/19/22 7:42,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,56.6623,dBASPL,2022-10-19 07:40:00,10/19/22 8:12,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,61.1524,dBASPL,2022-10-19 08:10:00,10/19/22 8:38,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,67.7102,dBASPL,2022-10-19 22:10:00,10/19/22 22:49,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,61.1047,dBASPL,2022-10-19 22:40:00,10/19/22 23:19,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,59.0458,dBASPL,2022-10-19 23:10:00,10/19/22 23:49,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.2643,dBASPL,2022-10-19 23:40:00,10/20/22 0:19,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,55.8028,dBASPL,2022-10-20 00:10:00,10/20/22 0:48,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,56.0196,dBASPL,2022-10-20 00:40:00,10/20/22 1:18,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,74.0635,dBASPL,2022-10-20 01:10:00,10/20/22 1:48,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,61.7221,dBASPL,2022-10-20 01:40:00,10/20/22 2:18,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,64.2959,dBASPL,2022-10-20 02:10:00,10/20/22 2:48,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,59.7562,dBASPL,2022-10-20 02:40:00,10/20/22 3:18,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,65.3008,dBASPL,2022-10-20 03:10:00,10/20/22 3:48,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,59.1992,dBASPL,2022-10-20 03:40:00,10/20/22 4:18,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,60.3006,dBASPL,2022-10-20 04:10:00,10/20/22 4:47,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,65.6362,dBASPL,2022-10-20 04:40:00,10/20/22 5:17,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,62.3287,dBASPL,2022-10-20 05:10:00,10/20/22 5:47,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,62.3194,dBASPL,2022-10-20 05:40:00,10/20/22 6:17,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.7245,dBASPL,2022-10-20 06:10:00,10/20/22 6:47,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,60.4768,dBASPL,2022-10-20 06:40:00,10/20/22 7:17,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,60.8268,dBASPL,2022-10-20 07:10:00,10/20/22 7:47,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,58.6415,dBASPL,2022-10-20 07:40:00,10/20/22 8:17,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,63.4001,dBASPL,2022-10-20 08:10:00,10/20/22 8:47,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,73.7874,dBASPL,2022-10-20 08:40:00,10/20/22 9:17,,,,,,,,,
EnvironmentalAudioExposure,Casio G-Shock,66.1773,dBASPL,2022-10-20 09:10:00,10/20/22 9:47,,,,,,,,,
