type,sourceName,value,unit,startDate,endDate,duration,minimum,CardioFitnessMedicationsUse,time,maximum,durationUnit,sum,average,workoutActivityType
RunningGroundContactTime,,,ms,2023-04-12 05:40:00,4/12/23 6:55,,258.0,,,312.0,,,277.793,
RunningGroundContactTime,Casio G-Shock,277.793,ms,2023-04-12 06:20:00,4/12/23 6:29,,,,,,,,,
