type,sourceName,value,unit,startDate,endDate,duration,minimum,CardioFitnessMedicationsUse,time,maximum,durationUnit,sum,average,workoutActivityType
HeartRateRecoveryOneMinute,Casio G-Shock,22.4786,count/min,2022-10-20 07:40:00,10/20/22 7:40,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,38.3261,count/min,2022-12-06 08:40:00,12/6/22 8:46,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,38.3194,count/min,2022-12-07 08:40:00,12/7/22 8:43,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,38.3194,count/min,2022-12-21 08:10:00,12/21/22 8:12,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,38.3194,count/min,2022-12-28 07:50:00,12/28/22 7:52,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,47.053,count/min,2022-12-29 08:20:00,12/29/22 8:26,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,47.0511,count/min,2023-01-02 09:30:00,1/2/23 9:39,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,47.0511,count/min,2023-01-08 07:20:00,1/8/23 7:29,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,52.4615,count/min,2023-01-13 09:40:00,1/13/23 9:45,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,52.4615,count/min,2023-01-18 07:10:00,1/18/23 7:15,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,52.4615,count/min,2023-01-23 08:30:00,1/23/23 8:31,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,28.8572,count/min,2023-02-22 09:20:00,2/22/23 9:23,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,20.6822,count/min,2023-02-24 09:20:00,2/24/23 9:26,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,20.6868,count/min,2023-02-26 07:00:00,2/26/23 7:04,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,18.9727,count/min,2023-02-28 09:20:00,2/28/23 9:20,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,18.9727,count/min,2023-03-06 09:30:00,3/6/23 9:37,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,18.9727,count/min,2023-03-19 06:20:00,3/19/23 6:20,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,20.1052,count/min,2023-03-29 18:10:00,3/29/23 18:17,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,20.1011,count/min,2023-04-05 18:40:00,4/5/23 18:41,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,23.9126,count/min,2023-04-09 06:50:00,4/9/23 6:56,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,27.6354,count/min,2023-04-12 06:50:00,4/12/23 6:58,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,27.6327,count/min,2023-04-16 06:40:00,4/16/23 6:40,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,29.6204,count/min,2023-05-20 07:50:00,5/20/23 7:59,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,30.7605,count/min,2023-05-24 11:10:00,5/24/23 11:14,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,29.2378,count/min,2023-05-28 08:20:00,5/28/23 8:29,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,29.2403,count/min,2023-06-03 07:00:00,6/3/23 7:07,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,24.2671,count/min,2023-06-20 18:20:00,6/20/23 18:27,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,23.0722,count/min,2023-07-11 06:30:00,7/11/23 6:38,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,27.3527,count/min,2023-07-30 06:50:00,7/30/23 6:59,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,25.1947,count/min,2023-08-16 18:10:00,8/16/23 18:15,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,25.1949,count/min,2023-08-18 17:00:00,8/18/23 17:03,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,25.1852,count/min,2023-08-24 12:30:00,8/24/23 12:34,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,25.1852,count/min,2023-09-06 11:10:00,9/6/23 11:17,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,37.523,count/min,2023-10-03 08:40:00,10/3/23 8:43,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,37.5224,count/min,2023-10-07 08:50:00,10/7/23 8:57,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,32.1966,count/min,2023-10-16 08:50:00,10/16/23 8:52,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,32.2552,count/min,2023-10-27 20:00:00,10/27/23 20:00,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,32.2552,count/min,2023-11-02 10:30:00,11/2/23 10:31,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,38.5681,count/min,2024-01-24 12:30:00,1/24/24 12:35,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,29.3218,count/min,2024-01-27 07:50:00,1/27/24 7:59,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,29.3233,count/min,2024-02-01 06:30:00,2/1/24 6:37,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,29.3233,count/min,2024-02-13 09:10:00,2/13/24 9:12,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,40.2991,count/min,2024-02-27 10:00:00,2/27/24 10:08,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,40.294,count/min,2024-03-07 12:50:00,3/7/24 12:58,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,40.294,count/min,2024-03-09 00:40:00,3/9/24 0:48,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,40.294,count/min,2024-03-09 10:00:00,3/9/24 10:03,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,28.6096,count/min,2024-03-26 07:40:00,3/26/24 7:47,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,28.3978,count/min,2024-04-21 18:50:00,4/21/24 18:59,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,32.3999,count/min,2024-05-27 18:20:00,5/27/24 18:27,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,37.6206,count/min,2024-09-07 15:30:00,9/7/24 15:35,,,,,,,,,
HeartRateRecoveryOneMinute,Casio G-Shock,37.6206,count/min,2024-09-07 19:50:00,9/7/24 19:57,,,,,,,,,
